title,review,score,mall,date,reviewer,product_name
커린이 에쏘 먹으려고 구입했습니다.,"바텀리스로 51바스켓 구매해서 사용중입니다.맥널티 머신 마감이 아쉬워요. 맛은 괜찮아요포타필터 끼울 때 마다 머신이 들려요.다른분들 처럼 16~20g으로 추출하면 샤워스크린 가스켓 쪽이 너무 빡빡해서 포타필터 끼울 때 마다 머신이 들려요.(도징량 늘리고 줄이고 템핑 도 각 각 다르게 해봤는데 역시나 똑같아요.)추출은 잘 됩니다. 11바~14바까지 압력 잘 잡아주고 맛도 괜찮습니다.맥널티 머신, 맥널티 그라인더각각 하루 차이로 구매했는데늦게 구매한 그라인더가 더 빨리 왔었어요.그라인더는 똑같은걸로 맥널티 이름만 새긴거고 에쏘 먹기엔 부족해서 반품했어요.",60점,G마켓,2021.03.01.,jy****,한국맥널티 MCM-6851 (메탈실버)
맥널티 에스프레소 머신,예열시간도 짧고 에스프레소도 썩 괜찮게 뽑아지네요 기대했던것보다도 더 맘에 들어요 머신디자인도 좋고 크기도 적당하고 압력계가 있어 내 커피가 잘 내려지고 있나 확인할 수 있고요 사은품 원두를 헤이즐넛이나 분쇄커피 보내시면 어쩌나 걱정했는데 보내주신 ‘에스프레소 골드’ 홀빈원두도 아주 맛있어서 다른 맥널티 원두도 구매해볼까 검색해보는 중입니다^^ 조금 아쉬운 점은 필터바스켓이 더블월이라 뻥크레마가 나온다는 것이네요...,100점,G마켓,2020.09.24.,th****,한국맥널티 MCM-6851 (메탈실버)
기다리던 맥널티 커피머신을 반,기다리던 맥널티 커피머신을 반갑게 맞아 포장을 열었는데 케이스가 약간 벌려져 있고 스티커도 부착이 안되어 반품된 것이 왔나 순간 기분이 조금 그랬어요 일러준대로 청소를 하고 사은품으로 온 원두를 갈아 첫샷을 내렸는데 크레마가 풍성치 않아 약간 실망했지만 맛이 좋아서 그냥 넘어갑니다 크레마도 자꾸하다보면 요령이 생기리라 봅니다 맥널티 구입 한것 후회 안하고 감사한 마음입니다 매일 맛난 커피가 몸에도 좋을 것 같습니다 맥널티 커피머신 사랑하고 축복합니다.!!,100점,SSG.COM,2020.06.12.,su****,한국맥널티 MCM-6851 (메탈실버)
추출 잘 되고 예열도 빨리 되네요~,예열이 정말 금방 되네요. 체감상 15초도 안걸리는거 같아요. 예전에 네쏘 캡슐머신 예열이 은근 오래 걸려서 짜증이였는데 이건 원두 가는동안 예열 완료되네요. 커피 추출도 잘 됩니다. 커알못이지만 커피 맛도 괜찮아요^^ 다만 바스켓이 뻥크레마 만드는건 둘째치고 더블월 사이에 물이 고여서 세척이 정말 문제일거같네요. 핸들은 바텀리스로 바꿔서 쓰려고 해요.사은품이 없어서 아쉽지만 할인 많이 받고 사서 좋아요!!,80점,G마켓,2021.02.21.,es****,한국맥널티 MCM-6851 (메탈실버)
카푸치노 만들었어요~,"맥널티로 30미리 에소 추출하고 우유 스팀해서 카푸치노 만들어봤어요. 처음이라 완성도는 떨어지지만 조금 더 연습하면 하트 만들기도 가능할 것 같아요. 스팀할 때 대롱은 빼고 하는게 더 잘되요. 에소는 엔코 8분쇄도로 했을때 묽지도 않고, 맛이 딱 좋았어요. 그것보다 곱게 갈았더니(6) 탄맛과 쓴맛이 두드러지더라구요. 사은품으로 받은 원두는 별 기대 안했는데 밸런스가 좋고 묵직하니 맘에 들었어요. 감사합니다.",80점,G마켓,2021.01.29.,lj****,한국맥널티 MCM-6851 (메탈실버)
바리스타가 추천해서 산 맥널티,에스프레소를 환상적으로 뽑아낸다고 해서냉큼 구입했습니다.외관도 멋지구요. 드ㄹ기랑 비슷하나 앞에 압력계가 달려있어 보다 좀 더 간지가 납니다.제가 가찌ㅇ그ㄹ 머신도 가지고 있는데그것보다 소음도 덜해요. 굿굿그대로 쓰셔도 무방하지만 보다 좋은 에쏘를 먹고 싶으신 분은유튜브에서 머신이름 검색하시고 나오는 바리스타분 설명듣도 따라해보세요.맥널티 원두 맛있고 집안 커피향 가득해서 넘 좋네요.사은품인 샷잔도 크고 튼튼한데2개중 한개는 깨져서 왔어요 흐어엉,100점,G마켓,2020.09.24.,fa****,한국맥널티 MCM-6851 (메탈실버)
저는 바리스타 경력이 많아서 집에서 라테아트를 해서 커...,저는 바리스타 경력이 많아서 집에서 라테아트를 해서 커피를 만드는데... ㅠ이 기계는 스팀관이 부드러운 크리밍에 적절하지 않아요. 대신 누구나 쉽게 거친 거품은 낼 수 있겠더라구요어쩔 수 없이 스팀관 겉의 스팀완드(?)를 떼어내고 기체에 부착된 가느다란 원래의 관만 사용하니까 어느정도 크리밍이 되네요. 근데 이렇게 사용하면 우유 찌꺼기를 어케 청소하지 ㅜ결론: 부드러운 우유 크리밍을 원하시거나 라테아트 하실 분들에겐 절대 비추한 1년 쓰다가 다시 예전에 쓰던 테팔,60점,옥션,2021.09.17.,mi****,한국맥널티 MCM-6851 (메탈실버)
좋은 제품이네요~^^,유튜브에서 사용법을 익히고 20일 정도 사용중입니다~ 사용하기 편리하고 제품도 예쁩니다. 무엇보다도 슬림해서 자리를 많이 차지하지 않아 좋아요~ 커피 추출도 잘되고 청소법도 간단하네요~한가지 단점은 템퍼가 플라스틱이고 조금 사이즈가 작은듯하여 불편하네요. 그래서 템퍼는 따로 구입했답니다. 어쨌든 저렴한 가격에 이정도 성능이면 가성비 최고인 제품인것같네요~,100점,G마켓,2020.08.27.,rh****,한국맥널티 MCM-6851 (메탈실버)
샷잔이 깨지지 않은게 기적일 정도로 정말 부실하게 싸여,"샷잔이 깨지지 않은게 기적일 정도로 정말 부실하게 싸여져 박스내 뒹굴거리며 왔네요. 포장을 왜 이렇게 했을까 많이 의구심이 들었고, 제품은 문제없이 잘 작동 됩니다. 가로폭이 좁아서 좋구요, 이런저런 에스프레소 머신 많이 써봤는데 무난해요. 단 샷 추출 완료되면 완료음같은 삐비빅 거리는 소리가 나는데 마치 무슨 오류 알림 같아서 좀 거슬리더라구요.",100점,SSG.COM,2021.05.17.,me****,한국맥널티 MCM-6851 (메탈실버)
좋아요,유투브보고 구매했는데 좋네요. 집에서 매장 커피를 마실 수 있어서 좋아요. 포타필터안에 플라스틱 빼고 처음해봤는데도 핸드드립보다 맛이 풍부해서 만족합니다. 커피담는 바스켓은 2중이라 커피 내린 후에 세척하면 안쪽에 물이 고여있어서 건조하기 힘드네요. 바스켓은 바꿔서 쓰는게 좋을거 같아요. 바스켓 빼고는 만족입니다.,100점,G마켓,2021.02.22.,co****,한국맥널티 MCM-6851 (메탈실버)
가격,입문자용 이라 적당한 가격이네단점은 포타필터가 구려서 싱글월 바스켓으로 바꾸고 플라스틱 제거 해서 쓰고 있네요 그리고 스팀 진짜 불편해요 노즐이 좌우만 되고 상하가 안되서 이건 뭐 쓰지 마라는 소리??장점은 이가격에 캡슐 커피랑 비교가 안되는 에스프레소 어디 감히 네스프레소 캡슐이 덥빌쏘냐~~~,80점,G마켓,2021.03.15.,mi****,한국맥널티 MCM-6851 (메탈실버)
작고 귀엽고 멋지고 혼자 다 하는 에쏘머신!!! 사람들,작고 귀엽고 멋지고 혼자 다 하는 에쏘머신!!! 사람들이 왜 샷글라스 깨져서 왔다고 하는지 받아보니 알겠더라구요ㅋㅋ 보내기전에 뽁뽁이에 테이프라도 한번 붙이시지.. 저는 안깨지고 잘 받았습니다!! 근데 샷글라스 겉에 뭐가 묻어있긴해요. 저는 신경안써서 그냥 쓰지만 아무리 사은품이라도 한번쯤 확인하시고 보내시는게 좋을것같네요:) 배송도 빠르고 너무 만족스럽습니다!!!,100점,SSG.COM,2021.06.02.,sa****,한국맥널티 MCM-6851 (메탈실버)
맥널티 쓰고 있는 사람 추천 받아 샀어요. 처음 받았,"맥널티 쓰고 있는 사람 추천 받아 샀어요. 처음 받았을때 뻑뻑해서 잘 안돌아가더니, 3번 정도 사용 후에는 부드럽게 돌아가네요. 에스프레소 머신이 처음이라 미숙해서 커피맛이 아직 훌륭하진 못하지만 기계문제는 아닌 것 같습니다 ㅎㅎ 기압표시도 되고 외관이 세련되어 추천합니다.",100점,SSG.COM,2021.01.21.,ih****,한국맥널티 MCM-6851 (메탈실버)
맥널티 쓰고 있는 사람 추천 받아 샀어요. 처음 받았,"맥널티 쓰고 있는 사람 추천 받아 샀어요. 처음 받았을때 뻑뻑해서 잘 안돌아가더니, 3번 정도 사용 후에는 부드럽게 돌아가네요. 에스프레소 머신이 처음이라 미숙해서 커피맛이 아직 훌륭하진 못하지만 기계문제는 아닌 것 같습니다 ㅎㅎ 기압표시도 되고 외관이 세련되어 추천합니다.",100점,SSG.COM,2021.01.21.,ih****,한국맥널티 MCM-6851 (메탈실버)
가정용 커피머신으로 좋습니다.,"사용중이던 커피머신이 오래되서 새로운 머신을 찾던중 유투브 추천영상을 보고 구매하게 됐어요.바텀리스랑 바스켓은 추가 배송중이어서 기본 구성품으로만 추출해봤는데 원두 분쇄도에 따라 차이가 큰 것 같습니다.추가 구성품을 함께 판매하면 더 좋을 것 같아요~가격, 성능, 외관 다 만족합니다.",80점,G마켓,2021.09.12.,hu****,한국맥널티 MCM-6851 (메탈실버)
집에서 에스프레소 내리고 싶은데 전에 쓰던 8만원대가,집에서 에스프레소 내리고 싶은데 전에 쓰던 8만원대가 고장난듯 싶어서 포기하고 맥널티 샀습니다 우유스팀은 기대하지않고 쓰면 좋아요 연유 넣어먹고 아이스 음료만 마시면요 1잔 내리고 데피는 시간 필요해서 아침에는 샷 뽑고 아메리카노 마시면 커피값 줄일수 있을듯요,100점,신세계몰,2021.01.29.,wp****,한국맥널티 MCM-6851 (메탈실버)
최고예요,커피를 좋아해 매번 사먹는거보다 직접 내려마시려고 구매했는데 하루만에 와서 놀랐습니다. 오자마자 작동해봤는데 사용법도 쉽고 간단하고 커피맛도 좋아요 디자인도 맘에 들고 아주좋네요 아침출근길 매일 아이스아메리카노 한잔씩 타서 나가니 굳이 카페안가도 되고 좋습니다 굿굿!!,100점,11번가,2020.07.20.,ch****,한국맥널티 MCM-6851 (메탈실버)
그동안 타사의 머신을 사용 하다가 압력이 떨어져 커피 ...,그동안 타사의 머신을 사용 하다가 압력이 떨어져 커피 추출이 잘안되어서 맥널티 에스프레소 커피머신을 구매 하여 원두 가루를 넣고 추출해 보니 원 에스프레소 맛이 나와서 아내와 함께,80점,옥션,2020.09.19.,mu****,한국맥널티 MCM-6851 (메탈실버)
후기,당일 총알배송 아주 좋아요^^반자동머신 이것저것 살펴보다 스텐실버에 딱꽂혀버리니 딴제품이 눈에 안들어와서 며칠고민하다 구매했는데 생각만큼 외관 깔끔하고 너무이쁩니다 캡슐머신이 있음에도 욕심이나더라구요 묵집하니 밑에 흡착식으로 되어있어 밀리지않고 좋으네요 가격대비 좋은상품이네요 감사합니다,100점,G마켓,2020.09.21.,la****,한국맥널티 MCM-6851 (메탈실버)
좋아요,제품 깔끔하게 잘 받았습니다~ 반자동이라서 여러가지 시도해보고 적응하는데 시간이 좀 걸리네요 ㅎㅎ 그래도 집에서 카페분위기도 내고 카페만큼 맛있는 커피 만들어먹을 수 있어서 재밌고 좋아요!배송은 발송처리는 빨리해주셨는데 연말이라 택배물량이 많아서 그런가 배송이 좀 느렸어요 ㅠㅠ,80점,11번가,2021.01.04.,he****,한국맥널티 MCM-6851 (메탈실버)
커린이 커피머신 만족합니다.,이제 커피 공부 막 시작한 커린입니다. 가성비 좋다는 맥널티 구매했는데 자자한 소문 그대로 커피 잘 뽑히고 좋습니다. 사용법 간편하고 추출도 잘 됩니다. 사은품으로 주신 원두도 불호가 없을 만큼 고소하고 맛있습니다. 까페 갈일 없어 좋습니다.,100점,G마켓,2021.07.28.,jc****,한국맥널티 MCM-6851 (메탈실버)
배송은 빠르게 도착하였습니다. 제품 손상없이 잘도착했구,배송은 빠르게 도착하였습니다. 제품 손상없이 잘도착했구요. 사용해보니 커피내릴때 튀는거 없어요. 아무래도 원두입자 때문인듯합니다. 전 아주 작게 갈았어요. 그리고 사용법은 쉽고요. 기존에 쓰던 제품보다 1샷이 약간 농도가 약해서 2샷을 1샷물로 내리니 딱 맞더라고요^^ 참고하세요^^,100점,신세계몰,2021.03.22.,qh****,한국맥널티 MCM-6851 (메탈실버)
